ride_id,rider_id,driver_id,city,zone,request_time,pickup_time,completion_time,distance_km,fare,surge_multiplier,wait_time,trip_duration,status,cancellation_reason
REQ0063896,R014667,D02911,Metroville,Airport,2023-02-14 19:56:18,2023-02-14 20:00:36,2023-02-14 20:41:54,22.3,46.09,1.3,4.3,41.3,Completed,
REQ0063897,R001371,D02349,Metroville,Residential North,2023-02-06 07:28:35,2023-02-06 07:31:11,2023-02-06 07:39:05,4.4,11.65,1.3,2.6,7.9,Completed,
REQ0063898,R011035,D02114,Capital City,Central Business District,2023-02-05 18:48:58,2023-02-05 18:52:34,2023-02-05 19:19:10,6.7,17.44,1.2,3.6,26.6,Completed,
REQ0063899,R007224,D02429,Capital City,Westside,2023-03-13 19:32:36,2023-03-13 19:39:42,2023-03-13 19:44:48,2.7,8.46,1.3,7.1,5.1,Completed,
REQ0063900,R001724,D00033,Capital City,Industrial Zone,2023-02-06 20:00:20,2023-02-06 20:07:38,2023-02-06 20:27:14,12.1,19.96,1.0,7.3,19.6,Completed,
REQ0063901,R014854,D01430,Metroville,Downtown,2023-02-17 20:57:00,2023-02-17 21:05:00,2023-02-17 21:09:30,2.5,8.03,1.3,8.0,4.5,Completed,
REQ0063902,R005840,D01584,Metroville,Residential North,2023-03-27 21:54:30,2023-03-27 21:56:36,2023-03-27 22:26:12,21.1,32.26,1.0,2.1,29.6,Completed,
REQ0063903,R003889,D02560,Metroville,Tech Park,2023-01-05 20:29:21,2023-01-05 20:37:15,2023-01-05 20:41:33,1.7,6.74,1.3,7.9,4.3,Completed,
REQ0063904,R001722,D02506,Metroville,Suburbs,2023-03-08 13:57:37,2023-03-08 14:00:49,2023-03-08 14:52:55,24.3,39.48,1.0,3.2,52.1,Completed,
REQ0063905,R001608,D00158,Metroville,Downtown,2023-03-19 16:36:48,2023-03-19 16:41:42,2023-03-19 17:08:42,18.7,34.79,1.2,4.9,27.0,Completed,
REQ0063906,R012076,D02149,Metroville,Suburbs,2023-02-19 22:12:44,2023-02-19 22:18:56,2023-02-19 22:31:14,4.9,10.22,1.0,6.2,12.3,Completed,
REQ0063907,R011284,D01494,Metroville,Tech Park,2023-03-06 18:49:49,2023-03-06 19:07:19,2023-03-06 19:24:25,5.2,23.74,2.1,17.5,17.1,Completed,
REQ0063908,R006185,D01109,Metroville,Tech Park,2023-02-18 20:11:04,2023-02-18 20:18:46,2023-02-18 20:23:10,3.0,9.46,1.4,7.7,4.4,Completed,
REQ0063909,R012147,D00818,Capital City,University Area,2023-02-01 17:09:21,2023-02-01 17:14:57,2023-02-01 17:41:45,8.3,21.42,1.3,5.6,26.8,Completed,
REQ0063910,R009977,D00128,Capital City,Central Business District,2023-03-28 10:44:05,2023-03-28 10:46:47,2023-03-28 11:09:05,13.2,26.02,1.2,2.7,22.3,Completed,
REQ0063911,R000295,D02213,Metroville,Tech Park,2023-03-06 14:26:24,,,,,1.4,4.4,,Cancelled_Driver,Rider no-show
REQ0063912,R014970,D01108,Metroville,Tech Park,2023-01-20 10:05:47,2023-01-20 10:12:23,2023-01-20 10:13:59,1.1,4.87,1.2,6.6,1.6,Completed,
REQ0063913,R006383,D01526,Capital City,Central Business District,2023-02-19 16:14:49,2023-02-19 16:20:19,2023-02-19 17:00:49,23.3,51.15,1.4,5.5,40.5,Completed,
REQ0063914,R014310,D01319,Metroville,Residential North,2023-01-21 23:38:50,2023-01-21 23:42:32,2023-01-21 23:50:26,4.9,13.39,1.4,3.7,7.9,Completed,
REQ0063915,R014743,D02186,Metroville,Downtown,2023-01-04 08:46:11,2023-01-04 08:59:59,2023-01-04 09:03:59,1.7,13.88,2.7,13.8,4.0,Completed,
REQ0063916,R013511,D02968,Metroville,Suburbs,2023-01-22 07:32:47,2023-01-22 07:38:11,2023-01-22 07:49:29,5.8,11.16,1.0,5.4,11.3,Completed,
REQ0063917,R006983,D02323,Capital City,Industrial Zone,2023-02-04 20:50:11,2023-02-04 20:56:41,2023-02-04 21:31:35,22.1,44.53,1.3,6.5,34.9,Completed,
REQ0063918,R009241,D01623,Metroville,Residential North,2023-03-11 07:55:47,2023-03-11 07:57:53,2023-03-11 08:42:11,14.9,27.02,1.0,2.1,44.3,Completed,
REQ0063919,R008142,D01638,Capital City,University Area,2023-03-31 07:08:50,2023-03-31 07:11:14,2023-03-31 07:47:32,17.5,37.63,1.3,2.4,36.3,Completed,
REQ0063920,R010855,D01369,Metroville,Airport,2023-01-28 19:37:12,2023-01-28 19:43:48,2023-01-28 19:56:48,8.4,18.89,1.3,6.6,13.0,Completed,
REQ0063921,R008194,D01043,Metroville,Tech Park,2023-03-18 12:32:21,2023-03-18 12:38:15,2023-03-18 12:56:45,13.7,32.57,1.5,5.9,18.5,Completed,
REQ0063922,R002952,D00189,Metroville,Downtown,2023-03-06 11:59:55,2023-03-06 12:04:07,2023-03-06 12:29:13,10.1,25.74,1.4,4.2,25.1,Completed,
REQ0063923,R009891,D00782,Metroville,Residential North,2023-01-29 11:55:37,,,,,1.5,8.3,,Cancelled_Driver,Vehicle issue
REQ0063924,R014204,D00253,Capital City,Industrial Zone,2023-02-12 15:03:12,2023-02-12 15:05:48,2023-02-12 15:27:06,15.8,36.98,1.5,2.6,21.3,Completed,
REQ0063925,R012668,D01836,Metroville,Residential North,2023-02-12 13:48:40,2023-02-12 13:54:52,2023-02-12 14:33:04,15.1,36.89,1.4,6.2,38.2,Completed,
REQ0063926,R010371,D00123,Capital City,University Area,2023-01-16 13:09:52,2023-01-16 13:12:52,2023-01-16 13:18:40,3.3,9.53,1.3,3.0,5.8,Completed,
REQ0063927,R004363,D00886,Capital City,Westside,2023-02-10 05:48:09,2023-02-10 05:56:03,2023-02-10 06:20:21,17.4,27.02,1.0,7.9,24.3,Completed,
REQ0063928,R007956,D00865,Capital City,Central Business District,2023-01-06 08:25:10,2023-01-06 08:32:46,2023-01-06 09:03:28,10.2,27.08,1.4,7.6,30.7,Completed,
REQ0063929,R007361,,Capital City,Industrial Zone,2023-03-18 19:45:18,,,,,1.3,0.9,,Cancelled_Rider,Wait time too long
REQ0063930,R007404,D02941,Metroville,Tech Park,2023-03-03 08:57:30,2023-03-03 09:01:48,2023-03-03 10:13:36,23.4,45.48,1.1,4.3,71.8,Completed,
REQ0063931,R002506,D01602,Metroville,Residential North,2023-01-14 15:35:12,2023-01-14 15:40:12,2023-01-14 15:47:42,4.3,11.42,1.3,5.0,7.5,Completed,
REQ0063932,R006613,D00784,Metroville,Tech Park,2023-03-12 20:20:06,2023-03-12 20:23:48,2023-03-12 20:54:18,20.5,34.84,1.1,3.7,30.5,Completed,
REQ0063933,R014595,D01939,Capital City,Central Business District,2023-03-25 17:36:32,2023-03-25 17:40:20,2023-03-25 18:08:08,13.1,29.11,1.3,3.8,27.8,Completed,
REQ0063934,R013393,D00281,Metroville,Suburbs,2023-01-18 08:31:04,2023-01-18 08:35:28,2023-01-18 08:59:22,10.7,20.82,1.1,4.4,23.9,Completed,
REQ0063935,R000965,D02177,Capital City,University Area,2023-02-26 19:58:07,2023-02-26 20:05:19,2023-02-26 20:38:31,19.0,42.39,1.4,7.2,33.2,Completed,
REQ0063936,R005654,D00164,Capital City,Industrial Zone,2023-03-05 10:52:50,2023-03-05 10:54:56,2023-03-05 11:03:44,5.9,10.9,1.0,2.1,8.8,Completed,
REQ0063937,R006031,D01690,Capital City,Industrial Zone,2023-03-07 01:43:25,2023-03-07 01:46:07,2023-03-07 01:53:31,4.1,8.53,1.0,2.7,7.4,Completed,
REQ0063938,R011296,D00361,Metroville,Residential North,2023-02-15 17:08:51,2023-02-15 17:10:57,2023-02-15 17:47:57,13.9,37.09,1.5,2.1,37.0,Completed,
REQ0063939,R013952,D02214,Metroville,Residential North,2023-02-06 19:32:33,2023-02-06 19:40:15,2023-02-06 20:12:21,21.4,39.59,1.2,7.7,32.1,Completed,
REQ0063940,R012785,D00653,Metroville,Airport,2023-02-17 07:11:52,,,,,1.4,3.3,,Cancelled_Driver,Rider no-show
REQ0063941,R007249,D00093,Capital City,Industrial Zone,2023-03-23 10:42:39,2023-03-23 10:45:39,2023-03-23 10:57:03,7.8,13.57,1.0,3.0,11.4,Completed,
REQ0063942,R001601,D01867,Metroville,Airport,2023-03-03 08:44:13,2023-03-03 08:50:37,2023-03-03 09:52:37,23.4,43.87,1.1,6.4,62.0,Completed,
REQ0063943,R008433,D00606,Metroville,Downtown,2023-02-17 06:29:39,2023-02-17 06:36:45,2023-02-17 06:53:33,7.8,17.26,1.2,7.1,16.8,Completed,
REQ0063944,R009340,D01124,Capital City,Central Business District,2023-02-25 12:28:21,2023-02-25 12:31:15,2023-02-25 12:54:57,8.6,22.92,1.4,2.9,23.7,Completed,
REQ0063945,R002355,D00562,Capital City,University Area,2023-01-24 07:44:59,2023-01-24 07:52:05,2023-01-24 08:20:47,18.1,37.08,1.3,7.1,28.7,Completed,
REQ0063946,R008661,D01734,Metroville,Suburbs,2023-03-05 10:07:59,2023-03-05 10:11:41,2023-03-05 10:36:17,17.0,26.59,1.0,3.7,24.6,Completed,
REQ0063947,R008809,,Metroville,Tech Park,2023-01-06 17:26:02,,,,,1.7,2.6,,Cancelled_Rider,Price too high
REQ0063948,R011659,D01274,Capital City,Westside,2023-01-16 20:24:10,2023-01-16 20:26:22,2023-01-16 20:54:52,20.6,31.5,1.0,2.2,28.5,Completed,
REQ0063949,R011283,D00250,Metroville,Airport,2023-02-03 17:26:17,2023-02-03 17:31:17,2023-02-03 18:26:35,19.2,40.6,1.2,5.0,55.3,Completed,
REQ0063950,R008732,D00502,Capital City,Central Business District,2023-02-26 19:01:41,2023-02-26 19:04:59,2023-02-26 19:55:17,19.3,43.17,1.3,3.3,50.3,Completed,
REQ0063951,R003507,D00337,Metroville,Residential North,2023-03-29 21:34:36,2023-03-29 21:40:54,2023-03-29 21:58:48,8.0,14.79,1.0,6.3,17.9,Completed,
REQ0063952,R003684,D00376,Metroville,Residential North,2023-03-20 13:09:11,2023-03-20 13:13:23,2023-03-20 13:39:35,15.9,25.51,1.0,4.2,26.2,Completed,
REQ0063953,R010568,D02085,Capital City,Industrial Zone,2023-01-14 13:01:40,2023-01-14 13:04:22,2023-01-14 13:21:58,6.9,13.42,1.0,2.7,17.6,Completed,
REQ0063954,R013986,D01581,Metroville,Tech Park,2023-01-10 11:25:11,2023-01-10 11:29:05,2023-01-10 12:20:41,20.4,52.08,1.5,3.9,51.6,Completed,
REQ0063955,R008037,D00102,Capital City,Industrial Zone,2023-03-25 20:15:26,2023-03-25 20:19:26,2023-03-25 20:39:38,10.8,22.19,1.2,4.0,20.2,Completed,
REQ0063956,R010833,D02675,Metroville,Suburbs,2023-01-01 10:59:42,2023-01-01 11:02:24,2023-01-01 11:39:36,13.7,24.52,1.0,2.7,37.2,Completed,
REQ0063957,R009149,D01833,Metroville,Residential North,2023-02-15 00:18:37,2023-02-15 00:26:31,2023-02-15 01:01:19,24.3,36.88,1.0,7.9,34.8,Completed,
REQ0063958,R004846,D01656,Capital City,Central Business District,2023-01-17 19:00:33,2023-01-17 19:07:15,2023-01-17 19:27:21,14.7,30.1,1.3,6.7,20.1,Completed,
REQ0063959,R002273,D01239,Metroville,Downtown,2023-01-25 09:32:42,2023-01-25 09:50:30,2023-01-25 10:40:00,16.5,56.48,1.9,17.8,49.5,Completed,
REQ0063960,R002146,D01841,Metroville,Tech Park,2023-02-04 11:33:00,2023-02-04 11:40:06,2023-02-04 12:05:42,13.2,28.83,1.3,7.1,25.6,Completed,
REQ0063961,R001410,D01829,Metroville,Residential North,2023-03-28 23:30:54,2023-03-28 23:36:42,2023-03-29 00:22:42,18.3,31.36,1.0,5.8,46.0,Completed,
REQ0063962,R014599,D01047,Capital City,Industrial Zone,2023-01-05 09:16:19,2023-01-05 09:18:43,2023-01-05 09:38:43,5.1,17.43,1.5,2.4,20.0,Completed,
REQ0063963,R014510,D00746,Metroville,Tech Park,2023-01-24 21:13:51,2023-01-24 21:19:03,2023-01-24 22:02:27,20.3,33.37,1.0,5.2,43.4,Completed,
REQ0063964,R010371,D02292,Capital City,University Area,2023-02-01 18:56:41,2023-02-01 18:59:35,2023-02-01 20:12:59,22.8,57.22,1.4,2.9,73.4,Completed,
REQ0063965,R009703,D02492,Capital City,Industrial Zone,2023-03-11 20:20:42,2023-03-11 20:25:30,2023-03-11 21:05:12,23.6,44.13,1.2,4.8,39.7,Completed,
REQ0063966,R009246,D01471,Capital City,Industrial Zone,2023-03-26 10:54:12,2023-03-26 11:01:24,2023-03-26 11:20:24,10.5,17.95,1.0,7.2,19.0,Completed,
REQ0063967,R000639,D01547,Metroville,Residential North,2023-01-26 04:27:04,2023-01-26 04:33:34,2023-01-26 04:42:46,6.4,11.56,1.0,6.5,9.2,Completed,
REQ0063968,R013792,D01698,Metroville,Residential North,2023-03-14 03:48:21,2023-03-14 03:55:51,2023-03-14 04:22:27,12.3,21.25,1.0,7.5,26.6,Completed,
REQ0063969,R009075,D02229,Capital City,Westside,2023-03-05 07:56:03,2023-03-05 07:59:51,2023-03-05 08:24:45,13.0,21.84,1.0,3.8,24.9,Completed,
REQ0063970,R013629,D01367,Metroville,Tech Park,2023-03-31 16:52:48,2023-03-31 16:59:30,2023-03-31 17:17:42,12.5,26.3,1.3,6.7,18.2,Completed,
REQ0063971,R009577,D01869,Metroville,Suburbs,2023-03-08 12:15:20,2023-03-08 12:22:38,2023-03-08 12:56:08,20.2,31.76,1.0,7.3,33.5,Completed,
REQ0063972,R010706,D01726,Capital City,Westside,2023-02-24 12:23:41,2023-02-24 12:28:53,2023-02-24 13:17:05,17.1,30.25,1.0,5.2,48.2,Completed,
REQ0063973,R002497,D01364,Metroville,Suburbs,2023-03-18 05:40:53,2023-03-18 05:44:35,2023-03-18 06:25:47,24.2,37.72,1.0,3.7,41.2,Completed,
REQ0063974,R002975,D00994,Capital City,Westside,2023-03-18 19:13:05,2023-03-18 19:20:53,2023-03-18 19:45:23,15.5,34.68,1.4,7.8,24.5,Completed,
REQ0063975,R009376,D01830,Metroville,Residential North,2023-01-16 16:08:07,2023-01-16 16:14:43,2023-01-16 16:26:01,7.5,15.83,1.2,6.6,11.3,Completed,
REQ0063976,R000707,D01658,Metroville,Suburbs,2023-01-01 18:15:45,2023-01-01 18:18:21,2023-01-01 18:39:51,8.5,20.7,1.3,2.6,21.5,Completed,
REQ0063977,R005207,D02741,Metroville,Residential North,2023-01-04 08:20:33,2023-01-04 08:26:09,2023-01-04 08:58:45,14.2,29.32,1.2,5.6,32.6,Completed,
REQ0063978,R012211,D01894,Capital City,Westside,2023-02-23 07:41:40,2023-02-23 07:47:46,2023-02-23 08:03:40,8.9,20.23,1.3,6.1,15.9,Completed,
REQ0063979,R014565,D00534,Metroville,Residential North,2023-03-20 19:52:27,2023-03-20 19:56:21,2023-03-20 20:38:03,18.5,37.15,1.2,3.9,41.7,Completed,
REQ0063980,R002056,D00794,Metroville,Residential North,2023-01-11 17:51:35,2023-01-11 17:53:35,2023-01-11 18:24:47,13.3,32.4,1.4,2.0,31.2,Completed,
REQ0063981,R002198,D02583,Capital City,Industrial Zone,2023-02-07 08:07:34,2023-02-07 08:14:28,2023-02-07 08:51:58,16.0,32.79,1.2,6.9,37.5,Completed,
REQ0063982,R003360,D02138,Metroville,Suburbs,2023-02-08 06:52:47,2023-02-08 07:00:35,2023-02-08 07:36:17,19.6,31.38,1.0,7.8,35.7,Completed,
REQ0063983,R009382,D01574,Metroville,Suburbs,2023-01-09 10:17:20,2023-01-09 10:19:38,2023-01-09 10:31:08,5.0,10.22,1.0,2.3,11.5,Completed,
REQ0063984,R000908,D00204,Metroville,Downtown,2023-01-27 15:00:09,2023-01-27 15:07:15,2023-01-27 16:00:27,23.8,50.75,1.3,7.1,53.2,Completed,
REQ0063985,R012378,D00486,Capital City,Industrial Zone,2023-03-06 14:10:40,2023-03-06 14:17:28,2023-03-06 14:24:58,5.6,10.34,1.0,6.8,7.5,Completed,
REQ0063986,R010010,D00436,Metroville,Downtown,2023-02-19 08:01:58,2023-02-19 08:06:16,2023-02-19 08:26:04,7.2,21.17,1.5,4.3,19.8,Completed,
REQ0063987,R007172,D00907,Metroville,Downtown,2023-01-14 03:12:38,2023-01-14 03:18:14,2023-01-14 03:53:20,24.5,37.16,1.0,5.6,35.1,Completed,
REQ0063988,R003285,D02673,Metroville,Suburbs,2023-01-01 21:13:32,2023-01-01 21:20:56,2023-01-01 21:36:38,5.5,14.89,1.3,7.4,15.7,Completed,
REQ0063989,R000418,D01288,Metroville,Downtown,2023-01-08 18:27:37,2023-01-08 18:30:31,2023-01-08 19:01:37,11.5,23.06,1.1,2.9,31.1,Completed,
REQ0063990,R012061,D02563,Metroville,Suburbs,2023-01-30 09:08:44,2023-01-30 09:11:26,2023-01-30 10:30:08,23.8,42.86,1.0,2.7,78.7,Completed,
REQ0063991,R003365,D01329,Capital City,Industrial Zone,2023-02-17 17:35:00,2023-02-17 17:42:54,2023-02-17 18:19:12,11.4,32.44,1.5,7.9,36.3,Completed,
REQ0063992,R010268,D00558,Metroville,Tech Park,2023-01-19 13:23:54,2023-01-19 13:28:30,2023-01-19 13:50:36,12.1,24.4,1.2,4.6,22.1,Completed,
REQ0063993,R014793,D00805,Metroville,Residential North,2023-02-19 13:00:42,2023-02-19 13:05:18,2023-02-19 13:07:12,1.2,5.07,1.2,4.6,1.9,Completed,
REQ0063994,R011153,D02756,Metroville,Downtown,2023-01-30 17:48:36,2023-01-30 17:56:18,2023-01-30 18:00:54,2.3,7.73,1.3,7.7,4.6,Completed,
REQ0063995,R007403,D00723,Metroville,Suburbs,2023-02-24 15:21:20,2023-02-24 15:25:44,2023-02-24 16:22:38,23.8,39.59,1.0,4.4,56.9,Completed,
REQ0063996,R003082,D01035,Metroville,Suburbs,2023-02-26 18:41:09,2023-02-26 18:47:09,2023-02-26 19:19:39,16.9,35.95,1.3,6.0,32.5,Completed,
REQ0063997,R003903,D02885,Metroville,Downtown,2023-03-19 15:38:27,2023-03-19 15:43:27,2023-03-19 16:20:33,20.8,42.93,1.3,5.0,37.1,Completed,
REQ0063998,R005096,D00909,Capital City,Industrial Zone,2023-01-18 11:01:24,2023-01-18 11:07:12,2023-01-18 11:42:24,19.5,31.18,1.0,5.8,35.2,Completed,
REQ0063999,R014041,D01673,Metroville,Suburbs,2023-03-13 07:53:50,2023-03-13 07:57:50,2023-03-13 08:22:50,8.5,19.74,1.2,4.0,25.0,Completed,
REQ0064000,R013343,D01561,Capital City,Central Business District,2023-01-11 20:18:03,2023-01-11 20:22:45,2023-01-11 20:35:21,8.1,19.75,1.4,4.7,12.6,Completed,
REQ0064001,R001827,D02967,Capital City,University Area,2023-01-06 09:20:15,2023-01-06 09:27:21,2023-01-06 10:00:45,10.9,30.88,1.5,7.1,33.4,Completed,
REQ0064002,R009230,D02834,Metroville,Suburbs,2023-02-20 13:06:53,2023-02-20 13:14:05,2023-02-20 13:44:05,21.2,32.44,1.0,7.2,30.0,Completed,
REQ0064003,R003116,D02632,Metroville,Residential North,2023-02-21 21:49:10,2023-02-21 21:52:22,2023-02-21 22:27:58,14.1,24.76,1.0,3.2,35.6,Completed,
REQ0064004,R014053,D01290,Metroville,Airport,2023-03-15 00:39:52,2023-03-15 00:42:52,2023-03-15 00:53:16,4.8,9.82,1.0,3.0,10.4,Completed,
REQ0064005,R009982,D00715,Capital City,Industrial Zone,2023-03-19 21:36:15,2023-03-19 21:39:39,2023-03-19 22:10:33,14.9,27.52,1.1,3.4,30.9,Completed,
REQ0064006,R010369,D02434,Metroville,Suburbs,2023-01-30 17:37:16,2023-01-30 17:40:58,2023-01-30 17:59:28,9.4,23.18,1.4,3.7,18.5,Completed,
REQ0064007,R007499,D01883,Metroville,Tech Park,2023-01-05 20:39:52,2023-01-05 20:42:28,2023-01-05 20:52:58,5.4,15.83,1.5,2.6,10.5,Completed,
REQ0064008,R004397,D01298,Metroville,Residential North,2023-02-11 22:42:51,2023-02-11 22:46:33,2023-02-11 23:19:15,20.3,44.47,1.4,3.7,32.7,Completed,
REQ0064009,R004602,D02346,Metroville,Downtown,2023-03-25 14:17:54,2023-03-25 14:21:42,2023-03-25 15:14:36,21.5,47.11,1.3,3.8,52.9,Completed,
REQ0064010,R004667,D02487,Metroville,Downtown,2023-02-02 08:31:52,2023-02-02 08:45:52,2023-02-02 09:31:10,21.9,92.49,2.6,14.0,45.3,Completed,
REQ0064011,R003273,D02246,Metroville,Residential North,2023-01-10 11:10:53,2023-01-10 11:18:35,2023-01-10 11:55:29,23.9,36.71,1.0,7.7,36.9,Completed,
REQ0064012,R000767,D00520,Capital City,University Area,2023-01-09 17:52:33,2023-01-09 17:55:21,2023-01-09 17:58:39,1.4,7.01,1.5,2.8,3.3,Completed,
REQ0064013,R005723,D02383,Metroville,Suburbs,2023-03-19 05:24:45,2023-03-19 05:31:27,2023-03-19 05:43:45,5.2,10.59,1.0,6.7,12.3,Completed,
REQ0064014,R005437,D02523,Metroville,Airport,2023-01-13 08:05:30,2023-01-13 08:08:54,2023-01-13 09:33:48,21.9,58.12,1.4,3.4,84.9,Completed,
REQ0064015,R013763,D01627,Metroville,Tech Park,2023-02-25 20:47:39,2023-02-25 20:54:03,2023-02-25 21:17:15,14.6,35.25,1.5,6.4,23.2,Completed,
REQ0064016,R003481,,Metroville,Downtown,2023-02-21 09:00:48,,,,,2.8,2.9,,Cancelled_Rider,Price too high
REQ0064017,R008081,D01055,Metroville,Airport,2023-02-22 19:52:24,2023-02-22 19:56:30,2023-02-22 20:52:12,22.8,49.68,1.3,4.1,55.7,Completed,
REQ0064018,R006773,D01693,Metroville,Airport,2023-03-25 13:35:05,2023-03-25 13:38:17,2023-03-25 14:17:17,23.9,44.44,1.2,3.2,39.0,Completed,
REQ0064019,R012620,D02898,Metroville,Tech Park,2023-01-26 10:32:32,2023-01-26 10:36:02,2023-01-26 10:39:56,2.7,8.22,1.3,3.5,3.9,Completed,
REQ0064020,R007246,D02752,Capital City,Central Business District,2023-03-09 21:59:15,2023-03-09 22:06:03,2023-03-09 22:51:57,17.9,46.3,1.5,6.8,45.9,Completed,
REQ0064021,R012304,D00774,Metroville,Airport,2023-01-10 08:19:25,2023-01-10 08:26:13,2023-01-10 09:14:31,14.5,38.0,1.4,6.8,48.3,Completed,
REQ0064022,R002258,D02024,Metroville,Tech Park,2023-02-03 07:26:41,2023-02-03 07:31:05,2023-02-03 08:00:59,17.5,30.78,1.1,4.4,29.9,Completed,
REQ0064023,R008830,D00874,Metroville,Downtown,2023-02-02 02:11:55,2023-02-02 02:14:55,2023-02-02 02:23:49,5.9,10.91,1.0,3.0,8.9,Completed,
REQ0064024,R007273,D02539,Metroville,Suburbs,2023-02-21 22:05:23,2023-02-21 22:08:47,2023-02-21 22:24:41,6.5,12.69,1.0,3.4,15.9,Completed,
REQ0064025,R006680,D00471,Capital City,Industrial Zone,2023-01-20 16:15:03,2023-01-20 16:19:57,2023-01-20 16:52:03,17.8,28.68,1.0,4.9,32.1,Completed,
REQ0064026,R002838,D00041,Capital City,Industrial Zone,2023-02-21 12:36:01,2023-02-21 12:38:55,2023-02-21 13:10:07,19.7,30.82,1.0,2.9,31.2,Completed,
REQ0064027,R012539,D02324,Capital City,Westside,2023-03-01 10:03:37,2023-03-01 10:05:37,2023-03-01 10:26:19,9.6,17.12,1.0,2.0,20.7,Completed,
REQ0064028,R003511,D01249,Metroville,Suburbs,2023-01-16 07:34:57,2023-01-16 07:41:09,2023-01-16 07:47:39,4.5,11.54,1.3,6.2,6.5,Completed,
REQ0064029,R010718,,Metroville,Suburbs,2023-03-20 07:57:11,,,,,1.4,1.5,,Cancelled_Rider,Wait time too long
REQ0064030,R004604,D00340,Metroville,Residential North,2023-01-25 15:48:00,2023-01-25 15:52:36,2023-01-25 16:08:30,10.8,17.84,1.0,4.6,15.9,Completed,
REQ0064031,R009106,D01641,Metroville,Residential North,2023-01-30 01:07:24,2023-01-30 01:11:42,2023-01-30 01:49:48,21.2,33.66,1.0,4.3,38.1,Completed,
REQ0064032,R009826,D02197,Metroville,Airport,2023-03-19 11:22:04,2023-03-19 11:29:58,2023-03-19 12:03:40,12.1,26.49,1.2,7.9,33.7,Completed,
REQ0064033,R004358,D00196,Capital City,Industrial Zone,2023-02-11 16:27:10,2023-02-11 16:32:10,2023-02-11 16:49:28,11.6,24.72,1.3,5.0,17.3,Completed,
REQ0064034,R014744,D00739,Capital City,Central Business District,2023-03-30 02:09:05,2023-03-30 02:15:23,2023-03-30 02:32:35,5.8,12.04,1.0,6.3,17.2,Completed,
REQ0064035,R010732,D02782,Capital City,Westside,2023-02-17 15:28:35,2023-02-17 15:35:47,2023-02-17 16:01:05,17.8,27.66,1.0,7.2,25.3,Completed,
REQ0064036,R010808,D02583,Capital City,Westside,2023-01-10 18:12:38,2023-01-10 18:17:44,2023-01-10 18:54:32,15.6,34.76,1.3,5.1,36.8,Completed,
REQ0064037,R007759,D01818,Metroville,Residential North,2023-03-06 09:02:04,2023-03-06 09:06:28,2023-03-06 10:02:58,18.7,46.78,1.4,4.4,56.5,Completed,
REQ0064038,R005506,D00944,Metroville,Airport,2023-02-03 17:58:07,2023-02-03 18:05:07,2023-02-03 18:08:37,1.3,6.42,1.4,7.0,3.5,Completed,
REQ0064039,R005005,D00563,Capital City,Westside,2023-01-07 09:01:36,2023-01-07 09:08:54,2023-01-07 09:16:00,2.5,6.56,1.0,7.3,7.1,Completed,
REQ0064040,R012206,D00908,Capital City,Central Business District,2023-03-22 06:18:17,2023-03-22 06:25:35,2023-03-22 06:47:29,14.5,30.14,1.3,7.3,21.9,Completed,
REQ0064041,R011681,D00886,Capital City,University Area,2023-03-17 18:04:56,2023-03-17 18:11:38,2023-03-17 18:55:14,21.7,52.62,1.5,6.7,43.6,Completed,
REQ0064042,R006786,D00195,Metroville,Downtown,2023-03-14 19:59:50,2023-03-14 20:06:14,2023-03-14 20:30:26,8.9,21.85,1.3,6.4,24.2,Completed,
REQ0064043,R008463,D00696,Metroville,Tech Park,2023-03-24 07:51:55,2023-03-24 07:59:43,2023-03-24 08:37:37,16.6,39.35,1.4,7.8,37.9,Completed,
REQ0064044,R003135,D01076,Metroville,Airport,2023-03-15 17:48:37,2023-03-15 17:50:43,2023-03-15 18:39:31,18.1,41.0,1.3,2.1,48.8,Completed,
REQ0064045,R005042,D02348,Capital City,University Area,2023-02-15 20:50:45,2023-02-15 20:58:03,2023-02-15 21:01:21,1.9,6.33,1.2,7.3,3.3,Completed,
REQ0064046,R005586,D01009,Capital City,Westside,2023-01-16 06:24:55,2023-01-16 06:28:07,2023-01-16 07:23:25,21.2,36.23,1.0,3.2,55.3,Completed,
REQ0064047,R011907,D02046,Metroville,Airport,2023-01-28 18:43:06,2023-01-28 18:46:42,2023-01-28 19:35:06,24.2,54.32,1.4,3.6,48.4,Completed,
REQ0064048,R000143,D00222,Metroville,Downtown,2023-02-14 19:03:20,2023-02-14 19:05:26,2023-02-14 19:10:32,3.5,9.7,1.3,2.1,5.1,Completed,
REQ0064049,R008282,D00119,Capital City,Industrial Zone,2023-01-05 11:29:24,2023-01-05 11:34:54,2023-01-05 12:05:00,19.7,30.65,1.0,5.5,30.1,Completed,
REQ0064050,R010293,D02361,Metroville,Airport,2023-03-10 10:22:02,2023-03-10 10:27:26,2023-03-10 11:29:32,21.9,49.52,1.3,5.4,62.1,Completed,
REQ0064051,R014401,D00193,Metroville,Residential North,2023-03-18 19:37:36,2023-03-18 19:43:06,2023-03-18 20:11:12,14.9,29.51,1.2,5.5,28.1,Completed,
REQ0064052,R003596,D00646,Metroville,Residential North,2023-03-08 17:58:22,2023-03-08 18:02:04,2023-03-08 18:40:16,12.7,30.51,1.3,3.7,38.2,Completed,
